id,title,code,in_id,institution,in_country,in_state,in_city,in_latitute,in_longitude,in_description,description,learning_outcomes,topic_outline,year
15496242014350,Introduction to Printmaking,ART 271,321,University of Calgary,Canada,Alberta,Calgary,51.07749938964844,-114.133056640625,"The University of Calgary (U of C or UCalgary) is a public research university located in Calgary, Alberta, Canada. The University of Calgary started in 1944 as the Calgary branch of the University of Alberta, founded in 1908, prior to being instituted into a separate, autonomous university in 1966. It is composed of 14 faculties and over 85 research institutes and centres. The main campus is located in the northwest quadrant of the city near the Bow River and a smaller south campus is located in the city centre. The main campus houses most of the research facilities and works with provincial and federal research and regulatory agencies, several of which are housed next to the campus such as the Geological Survey of Canada. The main campus covers approximately 200 hectares (490 acres).
A member of the U15, the University of Calgary is also one of Canada's top research universities (based on the number of Canada Research Chairs). The university has a sponsored research revenue of $380.4 million, with total revenues exceeding $1.2 billion. The university maintains close ties to the petroleum and geoscience industry through the Department of Geosciences and the Schulich School of Engineering. The university also maintains several other departments and faculties, including the Cumming School of Medicine, the Faculty of Arts,  the School of Public Policy, the Faculty of Law, and the Haskayne School of Business.Notable former students include Canadian Prime Minister Stephen Harper, Java computer language inventor James Gosling, Uber co-founder Garrett Camp, astronaut Robert Thirsk, and Lululemon Athletica founder Chip Wilson. The university has produced over 170,000 alumni who reside in 152 countries.","An introduction to fine art printmaking. Technical approaches may include monotype, drypoint and relief.","['Demonstrate an understanding of fundamental printmaking techniques including but not limited to operating an etching press, using a roller/brayer, handling small tools, and editioning prints through the completion of three projects.', 'Demonstrate a comprehensive understanding of linocut, monotype, and drypoint print production through the observation of demonstrations, experimentation with, and creation of prints using each of these media.', 'Develop imagery for each project that demonstrates creative vision and individuality through the understanding and application of elements and principles of art.', 'Respectfully evaluate their classmate’s work, offering supportive formal and conceptual feedback by contributing during discussion and critique.', ""Succinctly summarize and communicate formal and conceptual information about their own work, responding in a professional manner to feedback and, when appropriate, employing their peers and instructor's feedback."", 'Demonstrate respect for others and themselves by being prepared for class, being punctual and present, effectively communicating, maintaining cleanliness, and working safely and responsibly.', 'Gain an understanding of the conceptual potential of printmaking practices within the realm of contemporary art.']",,2022
12816182438199,English Composition I,ENGL-1301,19907,Austin Community College,United States,Texas,Austin,30.27649688720703,-97.74774932861328,"The Austin Community College District (ACC) is a public community college system serving the Austin, Texas, metropolitan area and surrounding Central Texas communities. The college maintains numerous campuses, centers, and distance learning options to serve about 100,000 students in academic, continuing education and adult education programs.
ACC offers associate degree and career/technical certificate programs in about 100 areas of study. Most courses taken within the district are meant to apply for associate degrees, which help students qualify for jobs or which can be transferred to four-year institutions. ACC is the sixth largest community college system in the United States, and the fourth largest college in Texas.","English 1301 is a study of the principles of composition with emphasis on language, the mechanics of writing, the types of discourse, and research and documentation.","['identify rhetorical purposes and methods of organization appropriate to topic, thesis, and audience', 'collect, read, analyze, and use information from a wide range of sources', 'evaluate, edit, and revise at all stages of the writing process.']",,2022
11510512372764,Cooperative Education: Auto Body Repair,AB 280A,19505,Portland Community College,United States,Oregon,Portland,45.43797302246094,-122.73200225830078,"Portland Community College (PCC) is a public community college in Portland, Oregon. It is the largest post-secondary institution in the state and serves residents in the five-county area of Multnomah, Washington, Yamhill, Clackamas, and Columbia counties. As of the 2021–2022 academic year, PCC enrolls more than 50,000 full-time (40%) and part-time (60%) students.PCC was founded in 1961 as an adult education program and became an independent district in 1968. It has four main campuses: Sylvania, Rock Creek, Cascade, and Southeast, which offer two-year degrees and student services. Additionally, PCC operates several smaller centers providing limited or specialized programs throughout the Portland metropolitan area. The college competes in the Northwest Athletic Conference as the Panthers. PCC also offers non-credit and continuing education unit classes through its lifelong learning community education program, enrolling over 25,000 students each year across five counties.","Focuses on demonstrating knowledge of auto body repair. Observe and obtain hands-on experience matching their learning objectives. Credits are determined by total clock hours spent on site during the term. Must be coordinated with supervisor, instructor and cooperative education specialist.","['communicate effectively with employers, coworkers and customers, adapting to feedback as it pertains to advanced terminology, processes and skills of auto collision repair and professional workplace behavior.', 'work safely in the auto collision repair industry and apply a proper understanding of the use of advanced tools, products and chemicals and how those items affect the local and global environment.', 'identify and implement strategies and processes to solve workplace and vehicle repair problems, access and utilize advanced repair information in a rapidly changing technology.', 'apply necessary advanced computation skills effectively as they pertain to auto collision repair.', 'use an understanding of variation in culture and human interactions to working within the team environment in the auto collision repair industry.', 'apply the advanced technical knowledge, skills and attitudes necessary to work within the ethical and professional parameters of the auto collision repair profession, with limited supervision and start a career in the auto collision repair industry.', 'Function safely in a licensed auto collision repair shop.', 'Student will understand and practice personal safety by using proper protective gear.', 'Student will understand and practice hand and power tool safety.', 'Student will understand and maintain a safe work area.', 'Access and explain the importance of Material Safety Data Sheets (MSDS).', 'Demonstrate professional work ethics (habits).', 'Arrive at facility on time and prepared for the day’s activities.', 'Perform projects in accordance to specifications and procedures.', 'Follow directions in a positive manner.', 'Manage time productively.', 'Respect equipment and fellow workers.', 'Demonstrate skill in problem solving and decision making.', 'Apply auto body repair procedures in a variety of shop situations.', 'Replace non-welded parts.', 'Replace weld-on parts.', 'Perform panel repairs.', 'Assist with shop operations such as vehicle clean-up, shop maintenance, and help other technicians.', 'Appraise learned skills by providing a weekly written report.']",,2022
2293512548519,INTERMEDIATE ARABIC I,AB1030,2578,American University of Paris,France,,Paris,48.85951232910156,2.3038930892944336,"The American University of Paris (AUP) is a private, independent, and accredited liberal arts university in Paris, France. Founded in 1962, the university is one of the oldest American institutions of higher education in Europe, and the first to be established in France. The university campus consists of seven buildings, centrally located in the 7th arrondissement of Paris, on the Left Bank near the Eiffel Tower, Les Invalides, and the Seine.The university's language of instruction is English, although students must prove a level of proficiency in French prior to graduation. The university has over 1,100 students, representing over 100 nationalities, with an average student-to-faculty ratio of thirteen to one. The university's faculty members represent 21 nationalities, with 71% holding doctoral degrees and close to 70% speaking three or more languages.","After studying the principles of morphological derivation which makes the students able to structure their understanding of the vocabulary production system, the course focuses on producing small texts expressing the students’ opinion and description of the material seen during the sessions. AB 530 gives the opportunity to go beyond simple contact and to interact in Arabic within the fields covered by the different documents. The field covered by the didactic documents broadens out to short authentic texts, short articles and literary production, as well as authentic documents such as letters, cards, advertisings, announcements…","['Deal with details of Arabic grammar (both syntax and morphology / derivation system)', 'Practice current conversations on learning and everyday life topics', 'Produce detailed narrated or argumentative texts which re-use the grammar and lexicon material seen during sessions']",,2022
2095944058960,Behavior Genetics,PSYC 335,17518,Wesleyan University,United States,Connecticut,Middletown,41.5584716796875,-72.65158081054688,"Wesleyan University ( (listen) WESS-lee-ən) is a private liberal arts university in Middletown, Connecticut. Founded in 1831 as a men's college under the auspices of the Methodist Episcopal Church and with the support of prominent residents of Middletown, the college was the first institution of higher education to be named after John Wesley, the founder of Methodism. It is now a secular institution.
The college accepted female applicants from 1872 to 1909, but did not become fully co-educational until 1970. Before full co-education, Wesleyan alumni and other supporters of women's education established Connecticut College for women in 1912. Wesleyan, along with Amherst and Williams colleges, is part of ""The Little Three"", also traditionally referred to as the Little Ivies. Its teams compete athletically as a member of the NESCAC.
Wesleyan University has produced alumni in the arts and sciences, literature, politics and government, business, journalism, and academia. Its alumni include 13 Pulitzer Prize winners, 14 Rhodes scholars, three Truman scholars, three Guggenheim fellows, 156 Fulbright scholars, and seven MacArthur fellows. Additionally, four Nobel laureates have been associated with the university as faculty members. Among its prominent alumni are politicians and political appointees: 34 members of the United States Congress, 16 presidential cabinet members, 11 governors, six directors and heads of U.S. federal agencies, two attorneys general of the United States, and one Associate Supreme Court Justice. Its alumni have also been successful in business, including several CEOs and founders of Fortune 500 companies.","This is a seminar exploring the role of genetic variation in behavioral tendencies in both humans and non-human animals. A discussion-based seminar format will cover topics including selective breeding for behavioral traits in non-human animals, evolutionary theories for natural selection of behavioral traits, research methods in behavior genetics, and ethical concerns within behavior genetics research. We will discuss the history and paradigm shifts in the field behavior genetics and critically evaluate empirical work evidencing the role in genetics in a variety of psychological and behavioral traits such as aggression, political orientation, and mental health.",,,2022
5145370841980,Automotive Engine Repair,AUMT-1419,20047,Tyler Junior College,United States,Texas,Tyler,32.3337516784668,-95.28337860107422,"Tyler Junior College (TJC) is a public community college in Tyler, Texas. It is one of the largest community colleges in the state, with an enrollment of more than 12,000 credit students and an additional 20,000 continuing education enrollments annually. Its West campus includes continuing education and workforce training programs and TJC North in Lindale, Texas offers general education classes, nursing programs, and the veterinary technician associate of applied science. The college also operates locations in Jacksonville and Rusk. TJC offers Associate of Science, Associate of Applied Science and Associate of Arts, specialized  baccalaureate degrees, and certificate programs.","Fundamentals of engine operation, diagnosis and repair. Emphasis on identification, inspection, measurements, disassembly, repair, and reassembly of the engine. May be taught manufacturer specific.","['Utilize safety procedures', 'Explain engine operating principles', 'Demonstrate engine diagnostic procedures', 'Repair cylinder head, valve train, block assembly, lubrication, and cooling systems', 'Complete work order to include customer information, vehicle identifying information, customer concern, related service history, cause and correction.', 'Identify and interpret engine concerns; determine necessary action.', 'Research applicable vehicle and service information, such as internal engine operation, vehicle service history, service precautions, and technical service bulletins.', 'Locate and interpret vehicle and major component identification numbers (VIN, vehicle certification labels, and calibration decals.).', 'Inspect engine assembly for fuel, oil, coolant and other leaks;', 'Diagnose engine noises and vibrations; determine necessary action.', 'Diagnose the causes of excessive oil consumption, unusual engine exhaust color, odor and sound; determine necessary action.', 'Perform engine vacuum tests; determine necessary action.', 'Perform cylinder power balance tests; determine necessary action.', 'Perform cylinder cranking compression tests; determine necessary action.', 'Perform cylinder leakage tests; determine necessary action.', 'Remove and reinstall engine in a front-wheel or rear wheel drive vehicle (OBDII or newer);', 'reconnect all attaching components and restore the vehicle to running condition.', 'Install engine covers using gaskets, seals and sealers as required.', 'Remove and reinstall cylinder heads and gaskets;', 'tighten according to manufacturer’s specifications and procedures.', 'Visually inspect cylinder head(s) for cracks;', 'Inspect valve springs for squareness and free height comparison;', 'determine necessary action.', 'Replace valve stem seals on an assembled engine;', 'inspect valve spring retainers, locks and valve grooves;', 'determine necessary action.', 'Inspect valve guides for wear;', 'determine necessary action.', 'Inspect valves and valve seats;', 'determine necessary action.', 'Check valve face-to-seat contact and valve seat concentricity (runout);', 'determine necessary action.', 'Check valve spring assembled height and valve stem height;', 'determine necessary action.', 'Inspect pushrods, rocker arms, rocker arm pivots and shafts for wear, bending, cracks, looseness and blocked oil passages (orifices);', 'determine necessary action.', 'Inspect hydraulic or mechanical lifters;', 'determine necessary action.', 'Adjust valves (mechanical or hydraulic lifters).', 'Inspect camshaft drives (including gear wear and backlash, sprocket and chain wear);', 'determine necessary action.', 'Inspect and replace timing belts (chains), overhead camdrive sprockets and tensioners;', 'check belt/chain tension;', 'adjust as necessary.', 'Inspect camshaft for runout, journal wear and lobe wear.', 'Inspect camshaft bearing surface for wear, damage, out-of-round and alignment;', 'determine necessary action.', 'Establish camshaft(s) timing and cam sensor indexing according to manufacturer’s specifications and procedures.', 'Includes valve face/seat grinding .', 'Disassemble engine block;', 'clean and prepare components for inspection and reassembly.', 'Inspect engine block for visible cracks, passage condition, core and gallery plug condition, and surface warpage;', 'determine necessary action.', 'repair internal threads with thread insert.', 'Inspect and measure cylinder walls/sleeves for damage, wear and ridges;', 'determine necessary action.', 'Deglaze and clean cylinder walls.', 'Inspect and measure camshaft bearings for wear, damage, out-of-round and alignment;', 'determine necessary action.', 'Inspect crankshaft for end play, straightness, journal damage, keyway damage, thrust flange and sealing surface condition, and visual surface cracks;', 'check oil passage condition;', 'measure journal wear;', 'check crankshaft sensor reluctor ring (where applicable);', 'determine necessary action.', 'Inspect main and connecting rod bearings for damage and wear;', 'determine necessary action.', 'Identify piston and bearing wear patterns that indicate connecting rod alignment and main bearing bore problems;', 'determine necessary action.', 'Inspect and measure pistons;', 'determine necessary action.', 'Remove and replace piston pin.', 'Inspect measure and install piston rings.', 'Inspect auxiliary (balance, intermediate, idler, counterbalance or silencer) shaft(s);', 'inspect shaft(s) and support bearings for damage and wear;', 'determine necessary action;', 'Inspect or replace crankshaft vibration damper (harmonic balancer).', 'Assemble engine block assembly.', 'Lubrication and Cooling System Diagnosis and Repair', 'Perform oil pressure tests;', 'determine necessary action.', 'Inspect oil pump gears or rotors, housing, pressure relief devices and pump drive;', 'determine necessary action.', 'Perform cooling system pressure tests;', 'check coolant condition;', 'inspect and test radiator, pressure cap, coolant recovery tank and hoses;', 'determine necessary action.', 'Inspect, replace and adjust drive belts, tensioners, and pulleys;', 'check pulley and belt alignment.', 'Inspect and replace engine cooling and heater system hoses.', 'Inspect, test, and replace thermostat and gasket.', 'Test coolant;', 'drain and recover coolant;', 'flush and refill cooling system with recommended coolant;', 'bleed air as required.', 'Inspect, test, remove and replace water pump.', 'Remove and replace radiator.', 'Inspect and test fan(s) (electrical or mechanical), fan clutch, fan shroud, and air dams.', 'Inspect auxiliary oil coolers; determine necessary action.', 'Inspect, test, and replace oil temperature and pressure switches and sensors.', 'Perform oil and filter change.', 'define basic electrical principles;', 'interpret wiring schematics and symbols;', 'explain operation of batteries, starting/charging systems, and automotive circuits;', 'use test equipment;', 'perform basic electrical repairs.']",,2022
13297218759126,Medical Terminology,HCA-101W,18287,Cambridge College,United States,Massachusetts,Cambridge,42.36887741088867,-71.11093139648438,"Cambridge College is a private college based in Boston, Massachusetts. It also operates regional centers in Lawrence, Massachusetts, Springfield, Massachusetts, Guaynabo, Puerto Rico, and Rancho Cucamonga, California.","This course offers students engagement and interaction with the dynamic language of health care. Though comprehensive discussions and activities, students will have the opportunity to be immersed in the words used in health care including these topics: Health Care Industry Terminology Health Care Delivery Systems Terminology Body Systems – Clinical Terminology","['Describe the importance of medical terminology.', 'Analyze medical terminology by breaking words and terms down into their basic components (root, prefix and suffix).', 'Identify major body systems and their functions, along with associated terms.', 'Identify community, state and federal resources to improve the health of the community.', 'Identify the career spectrum within the health care industry.', 'Identify community, state and federal resources to improve the health of the community.']",,2022
15977278359777,General Physical Education Activities,HPR1121,18544,Copiah-Lincoln Community College,United States,Mississippi,Wesson,31.691566467285156,-90.39962768554688,"Copiah–Lincoln Community College (Co–Lin) is a public community college with its main campus in Wesson, Mississippi. The Co–Lin District serves a seven-county area including Adams, Copiah, Franklin, Jefferson, Lawrence, Lincoln and Simpson counties. The college provides academic college-level courses for the first two years of four-year degree programs as well as career and technical programs.",This course is designed to give students a current concept of physical education and recreation by developing body skills while engaging in various anaerobic and aerobic activities,"['Demonstrate and engage appropriate body mechanics', 'Identify proper equipment and facility usage', 'Demonstrate and apply proper safety techniques', 'Explain benefits of physical activity']",,2022
4604204952708,Material and Energy Balance,MME 2305,20031,The University of Texas at El Paso,United States,Texas,El Paso,31.75872039794922,-106.48693084716797,"The University of Texas at El Paso (UTEP) is a public research university in El Paso, Texas. It is a member of the University of Texas System. UTEP is the second-largest university in the United States to have a majority Mexican American student population (about 80%) after the University of Texas Rio Grande Valley. It is classified among ""R1: Doctoral Universities – Very high research activity."" The university's School of Engineering is the nation's top producer of Hispanic engineers with M.S. and Ph.D. degrees.UTEP is home to the Sun Bowl stadium, which hosts the annual college football competition the Sun Bowl every winter.
The campus is one of the few places in the world outside of Bhutan or Tibet to have buildings created with the Dzong architectural style. It sits on hillsides overlooking the Rio Grande river, with Ciudad Juárez in view across the Mexico–United States border.","MME 2305 is a required course in the BS program in MME. The course serves as an introduction to process variables, stoichiometry, materials balance, first law of thermodynamics, and energy balance applied to materials system.",['students will be able to apply the principles of conservation of mass and energy to materials systems.'],,2022
13245679162263,Microbilogy,MIKRO,16589,Mendel University in Brno,Czechia,,Brno,49.195220947265625,16.607959747314453,"Mendel University in Brno is located in Brno, Czech Republic. It was founded on 24 July 1919 on the basis of the former Tábor Academy. It now consists of five faculties and one institute - the Faculty of AgriSciences, Faculty of Forestry and Wood Technology, Faculty of Business and Economics, Faculty of Horticulture, Faculty of Regional Development and International Studies and Institute of Lifelong Education. It is named since 1994 after Gregor Mendel, the botanist and ""father of genetics"", who was active in this city during his lifetime.
In June 2020, the university was included in the QS World University Rankings top 1,000 for the first time, placed #701-750.","To familiarize students with the development of general microbiology and the basic characteristics of microorganisms, their ecology and significance for human bean, for the cycles of elements in nature, for growing plants (especially in horticulture) and their use in biotechnology.","['To familiarize students with the development of general microbiology and the basic characteristics of microorganisms, their ecology and significance for human bean, for the cycles of elements in nature, for growing plants (especially in horticulture) and their use in biotechnology.']","1. Microbiology as a discipline and its historical development (allowance 2/0) 2. Basic characteristics of microorganisms (allowance 16/18)   a. Chemical composition of microorganisms b. Morphology, cytology, and genetics of microorganisms c. Important group of microorganisms - organisms without a cell structure, the Prokaryotes, and the Eukaryotes d. Microbial growth and reproduction e. Microbial metabolism (catabolic and anabolic processes) 3. Ecological and economic importance of microorganisms (allowance 8/8)   a. Influence of abiotic and biotic factors on microbial activities b. Interactions between microorganisms, plants and animals - the symbiosis of plants and microorganisms (atmospheric nitrogen fixation, mycorrhiza) c. Soil microorganisms d. Decomposition of organic matter 4. The role of microorganisms in the carbon-, nitrogen-, phosphorus- and sulfur cycles in nature with special emphasis on agroecosystems (allowance 2/2)",2022
13005160975338,Advanced Techniques for the Risk Analysis of Technical Systems,151-0280,13806,ETH Zurich,Switzerland,,Zurich,47.366668701171875,8.550000190734863,"ETH Zurich (English: ETH; Swiss Federal Institute of Technology in Zürich; German: Eidgenössische Technische Hochschule Zürich) is a public research university in Zürich, Switzerland. Founded by the Swiss federal government in 1854, it was modeled on the École polytechnique in Paris, with the stated mission to educate engineers and scientists; the school focuses primarily on science, technology, engineering, and mathematics, although its 16 departments span a variety of disciplines and subjects.Like its sister institution, the Swiss Federal Institute of Technology in Lausanne (EPFL), ETH Zurich is part of the Swiss Federal Institutes of Technology Domain, a consortium of government universities and research institutes under the Swiss Federal Department of Economic Affairs, Education and Research. As a public institution, it grants admission to every Swiss resident who has matriculated. As of 2021, ETH Zurich enrolled 24,500 students from over 120 countries, of which 4,460 were pursuing doctoral degrees.ETH Zurich has a world-class reputation in academia and industry, particular in science and technology. It regularly ranks among the top three to five universities in Europe and one of the top 15 to 20 globally. In the 2022 QS World University Rankings, the university ranked eighth in the world and fourth in Europe in academic excellence, with 2021 edition placing it fourth in the world for engineering and technology (second in Europe) and first for earth and marine science. The Times Higher Education World University Rankings of 2022-23 ranked ETH Zurich 11th worldwide.
Students, faculty, and researchers affiliated with ETH Zurich include 22 Nobel laureates, two Fields Medalists, three Pritzker Prize winners, and one Turing Award recipient, including Albert Einstein and John von Neumann. It is a founding member of the IDEA League and the International Alliance of Research Universities (IARU), and a member of the CESAER network.","The course provides advanced tools for the risk/vulnerability analysis and engineering of complex technical systems and critical infrastructures. It covers application of modeling techniques and design management concepts for strengthening the performance and robustness of such systems, with reference to energy, communication and transportation systems.","['Students will be able to model complex technical systems and critical infrastructures including their dependencies and interdependencies.', 'They will learn how to select and apply appropriate numerical techniques to quantify the technical risk and vulnerability in different contexts (Monte Carlo simulation, Markov chains, complex network theory).', 'Students will be able to evaluate which method for quantification and propagation of the uncertainty of the vulnerability is more appropriate for various complex technical systems.', 'they will be able to propose design improvements and protection/mitigation strategies to reduce risks and vulnerabilities of these systems.', 'Students will develop competencies which are typically requested for the formation of experts in reliability design, safety and protection of complex technical systems and critical infrastructures.']","- Introduction to complex technical systems and critical infrastructures - Basics of the Markov approach to system modeling for reliability and availability analysis - Monte Carlo simulation for reliability and availability analysis - Markov Chain Monte Carlo for applications to reliability and availability analysis - Dependent, common cause and cascading failures - Complex network theory for the vulnerability analysis of complex technical systems and critical infrastructures - Basic concepts of uncertainty and sensitivity analysis in support to the analysis of the reliability and risk of complex systems under incomplete knowledge of their behavior",2022
15247133925739,Practicum in the Superintendency,EDLR 5375,20032,The University of Texas at Tyler,United States,Texas,Tyler,32.351261138916016,-95.30106353759766,"The University of Texas at Tyler (UT Tyler) is a public research university in Tyler, Texas. Founded in 1971, it is a part of the University of Texas System.UT Tyler consists of six professional colleges and one traditional college of arts and sciences, offering over 90 academic degree programs at the bachelor, master, and doctoral levels. The University of Texas at Tyler is accredited by the Southern Association of Colleges and Schools. The university had a fall 2020 student body enrollment of 9,927 and a 19:1 student to faculty ratio. It has a park-like campus.",A field-based course to provide superintendent candidates with on-the-job experiences. Requires assignment to a local school district and commitment of superintendent to supervise the internship.,['The student will be able to understand the responsibilities of the district superintendent through experiences embedded within the district and with the support of a local mentor and coached by a field supervisor.'],,2022
6923487281881,Nutrition Laboratory,NUTR 101,18237,University of Maryland Global Campus,United States,Maryland,Adelphi,38.91264724731445,-76.84760284423828,"The University of Maryland Global Campus (UMGC, formerly University of Maryland University College) is a public university in Adelphi, Maryland. It is the largest of the University System of Maryland campuses. Established in 1947, UMGC focuses on online education in its classes and programs on campus in its Academic Center in Largo and at satellite campuses across the Washington–Baltimore metropolitan area, throughout Maryland, and across the world.
UMGC serves over 90,000 students worldwide and is one of the largest distance-learning institutions in the world. UMGC is open to all applicants for undergraduate programs, and is among the top 10 recipients of the federal G.I. Bill benefits. The university offers 120 academic programs in instructor-led and online classes, including bachelor's, master's, and doctoral degrees, as well as undergraduate and graduate certificates. UMGC is accredited by the Middle States Commission on Higher Education.","A hands-on study of human nutrition. The goal is to use an experimental approach to questions in nutrition science. Laboratory exercises emphasize critical thinking in the analysis of quantitative data derived from investigations into various areas of nutrition science including energy balance, macro and micronutrients, food guidelines, and food safety.","['Formulate questions and predictions about cause-and-effect relationships in nutrition science.', 'Conduct experiments in various areas of nutrition science including energy balance, macro and micronutrients, dietary guidelines, and food safety to address hypotheses in nutritional science.', 'Use technology to collect data, critically analyze data, and present data graphically Interpret quantitative and qualitative information that clearly follows from available data and evidence.', 'Synthesize knowledge and information from a variety of credible sources to interpret and corroborate experimental findings.', 'Apply the principles of scientific investigation to draw conclusions about interconnected systems in the natural world.', 'Develop and test hypotheses.', 'Distinguish between causal and correlational relationships.', 'Explain the significance of objective measurements and data quantification in scientific investigations.', 'Critique experimental design and data collection protocols.', 'Use the scientific approaches and quantitative reasoning to weigh evidence and make informed decisions about health, safety, society, technology, and the environment.', 'Communicate scientific information effectively in multimedia presentations, including charts, graphs, and diagrams.']",,2022
17171279268053,Human-Computer Interaction,PV182,16700,Masaryk University,Czechia,,Brno,49.195220947265625,16.607959747314453,"Masaryk University (MU) (Czech: Masarykova univerzita; Latin: Universitas Masarykiana Brunensis) is the second largest university in the Czech Republic, a member of the Compostela Group and the Utrecht Network. Founded in 1919 in Brno as the second Czech university (after Charles University established in 1348 and Palacký University existent in 1573–1860), it now consists of ten faculties and 35,115 students. It is named after Tomáš Garrigue Masaryk, the first president of an independent Czechoslovakia as well as the leader of the movement for a second Czech university.In 1960 the university was renamed Jan Evangelista Purkyně University after Jan Evangelista Purkyně, a Czech biologist. In 1990, following the Velvet Revolution it regained its original name. Since 1922, over 171,000 students have graduated from the university.","The course deals with the basics of human-computer interaction and user-centered design. The focus is on theoretical foundations and practical experience with techniques and tools, psychological aspects, user interface design criteria, design on interface design, and evaluation of prototypes followed by the human-centered design process. The goal is to provide an overview of theoretical foundations and practical experience with techniques and methods of Human-Computer Interaction, emphasizing the Human-Centered Design Process. The students will become familiar with interface design principles, current trends in HCI, and gain hands-on experience with them through practical exercises and a semester-long team project.","['understand the principles of good design and will be able to apply them', 'understand the psychological capabilities and cognitive models informing interaction design', 'understand and use the steps of the human-centered design process', 'identify the needs of user groups and can specify the corresponding tasks', 'design low-fidelity and high-fidelity prototypes of user interfaces', 'design and conduct a quantitative and qualitative evaluation and discuss/report the results', 'apply various techniques used during the human-centered design process.']",,2022
214748382115,Weightli ing & Sports Condi oning,ENS 138,17358,San Diego State University,United States,California,San Diego,32.77503967285156,-117.0716781616211,"San Diego State University (SDSU) is a public research university in San Diego, California. Founded in 1897 as San Diego Normal School, it is the third-oldest university and southernmost in the 23-member California State University (CSU) system. In Fall 2022, SDSU hit an all time high enrollment record student body of nearly 37,000 and an alumni base of more than 300,000.It is classified among ""R2: Doctoral Universities – High research activity"". In the 2015–16 fiscal year, the university obtained $130 million in public and private funding—a total of 707 awards—up from $120.6 million the previous fiscal year. As reported by the Faculty Scholarly Productivity Index released by the Academic Analytics organization of Stony Brook, New York, SDSU had the highest research output of any small research university in the United States in 2006 and 2007. SDSU sponsors the second-highest number of Fulbright Scholars in the State of California, just behind UC Berkeley. Since 2005, the university has produced over 65 Fulbright student scholars.San Diego State University is accredited by the Western Association of Schools and Colleges. San Diego State is an Hispanic-serving institution (HSI) and is eligible to be designated as an Asian American Native American Pacific Islander serving institution (AANAPISI).","The purpose of this class is to give the student a basic understanding of the correct technique for the 2 olympic li s for Olympic Weightli ing, as well as how to implement olympic weightli ing into a training program. Course Descrip on This course introduces the fundamental skills of Olympic Li ing for personal tness, and athle c strength and condi oning. The scope and sequence of this course includes the teaching progressions of the Snatch, Clean & Jerk, and all associated movements. Par cipants will gain knowledge and experience of programming of training for both compe ve weightli ers and athletes using the weightli ing movements for strength and power development as it applies to their chosen sport.","['Demonstrate the acquisi on and applica on of motor skills for the two Olympic Weightli ing li s (1) Snatch (2) Clean & Jerk.', 'Demonstrate understanding of the applicable safety and e que e for Olympic Weightli ing.', 'Iden fy appropriate condi oning methods and equipment needs for Olympic Weightli ing.', 'Demonstrate understanding of the fundamentals of exercise selec on, programming, recovery, and sports condi oning.', 'Demonstrate a posi ve change in personal tness and wellness.', 'Demonstrate skills and knowledge necessary to par cipate in the course-speci c ac vity.', 'Demonstrate an understanding of the course-speci c ac vity as it relates to health for overall wellness and student success.']",,2022
5952824680548,Introduction to Ethical Practices in Interpreting,ITP 265,19505,Portland Community College,United States,Oregon,Portland,45.43797302246094,-122.73200225830078,"Portland Community College (PCC) is a public community college in Portland, Oregon. It is the largest post-secondary institution in the state and serves residents in the five-county area of Multnomah, Washington, Yamhill, Clackamas, and Columbia counties. As of the 2021–2022 academic year, PCC enrolls more than 50,000 full-time (40%) and part-time (60%) students.PCC was founded in 1961 as an adult education program and became an independent district in 1968. It has four main campuses: Sylvania, Rock Creek, Cascade, and Southeast, which offer two-year degrees and student services. Additionally, PCC operates several smaller centers providing limited or specialized programs throughout the Portland metropolitan area. The college competes in the Northwest Athletic Conference as the Panthers. PCC also offers non-credit and continuing education unit classes through its lifelong learning community education program, enrolling over 25,000 students each year across five counties.",Discusses personal and professional ethics within the lens of the field of interpreting. Introduces self-awareness and cultural intelligence as a foundation for ethical decision making.,"['Apply self-assessment strategies to identify underlying personal and cultural beliefs that influence decisions.', 'Examine conflicts and apply conflict resolution strategies.', 'Discuss growth mindset and its impact on professional development.', 'Apply ethical decision making strategies to given case studies.']",,2022
